Year,Entidad federativa,Densidad del personal sanitario,GeoCode,Value
2020,Tamaulipas,Número de personal sanitario,28,60.4146932478534
2019,Tamaulipas,Número de personal sanitario,28,59.8385488730733
2018,Tamaulipas,Número de personal sanitario,28,57.9698681459836
2017,Tamaulipas,Número de personal sanitario,28,58.4614589291956
2016,Tamaulipas,Número de personal sanitario,28,57.2197474188456
2015,Tamaulipas,Número de personal sanitario,28,57.3150516536523
2014,Tamaulipas,Número de personal sanitario,28,55.2363461050172
2013,Tamaulipas,Número de personal sanitario,28,53.41597868497
2012,Tamaulipas,Número de personal sanitario,28,52.6095343719951
2021,Tamaulipas,Número de médicos,28,26.7554583716864
2020,Tamaulipas,Número de médicos,28,25.8642273246988
2019,Tamaulipas,Número de médicos,28,26.1453612489678
2018,Tamaulipas,Número de médicos,28,24.9994011952699
2017,Tamaulipas,Número de médicos,28,24.9405214780118
2016,Tamaulipas,Número de médicos,28,24.2550262198109
2015,Tamaulipas,Número de médicos,28,24.6200052135808
2014,Tamaulipas,Número de médicos,28,23.1956834652907
2013,Tamaulipas,Número de médicos,28,22.9054860521378
2012,Tamaulipas,Número de médicos,28,22.263779179178
2021,Tamaulipas,Número de enfermeros y parteros,28,32.8865212550307
2020,Tamaulipas,Número de enfermeros y parteros,28,33.687594539202
2019,Tamaulipas,Número de enfermeros y parteros,28,32.6216337881914
2018,Tamaulipas,Número de enfermeros y parteros,28,32.0847929778866
2017,Tamaulipas,Número de enfermeros y parteros,28,32.4842074269204
2016,Tamaulipas,Número de enfermeros y parteros,28,31.893020449638
2015,Tamaulipas,Número de enfermeros y parteros,28,31.5676310455862
2014,Tamaulipas,Número de enfermeros y parteros,28,30.9458725982141
2013,Tamaulipas,Número de enfermeros y parteros,28,29.3957142315179
2012,Tamaulipas,Número de enfermeros y parteros,28,29.2632423471946
2021,Tamaulipas,Número de dentistas,28,0.78812421816039
2020,Tamaulipas,Número de dentistas,28,0.81082517349193
2019,Tamaulipas,Número de dentistas,28,0.98593999850866
2018,Tamaulipas,Número de dentistas,28,0.80211982444716
2017,Tamaulipas,Número de dentistas,28,0.96649086272795
2016,Tamaulipas,Número de dentistas,28,1.03767850338408
2015,Tamaulipas,Número de dentistas,28,1.0844934886038
2014,Tamaulipas,Número de dentistas,28,1.05146062034443
2013,Tamaulipas,Número de dentistas,28,1.01263901899501
2012,Tamaulipas,Número de dentistas,28,0.97927592574021
2021,Tamaulipas,Número de personal farmacéutico,28,0.0380473760491
2020,Tamaulipas,Número de personal farmacéutico,28,0.0520462104606309
2019,Tamaulipas,Número de personal farmacéutico,28,0.0856138374055141
2018,Tamaulipas,Número de personal farmacéutico,28,0.0835541483799129
2017,Tamaulipas,Número de personal farmacéutico,28,0.0702391615354618
2016,Tamaulipas,Número de personal farmacéutico,28,0.0340222460125928
2015,Tamaulipas,Número de personal farmacéutico,28,0.0429219058814171
2014,Tamaulipas,Número de personal farmacéutico,28,0.0433294211680399
2013,Tamaulipas,Número de personal farmacéutico,28,0.102139382319381
2012,Tamaulipas,Número de personal farmacéutico,28,0.103236919882251
2021,Tlaxcala,Número de personal sanitario,29,45.4661082229523
2020,Tlaxcala,Número de personal sanitario,29,45.6735489789574
2019,Tlaxcala,Número de personal sanitario,29,44.7239190497798
2018,Tlaxcala,Número de personal sanitario,29,46.5973060955597
2017,Tlaxcala,Número de personal sanitario,29,47.3947176296332
2016,Tlaxcala,Número de personal sanitario,29,47.4051193877124
2015,Tlaxcala,Número de personal sanitario,29,47.5218384272935
2014,Tlaxcala,Número de personal sanitario,29,47.5753826442492
2013,Tlaxcala,Número de personal sanitario,29,47.3408139168892
2012,Tlaxcala,Número de personal sanitario,29,47.6995247126642
2021,Tlaxcala,Número de médicos,29,21.1315292591783
2020,Tlaxcala,Número de médicos,29,20.8621525480594
2019,Tlaxcala,Número de médicos,29,20.5403083392039
2018,Tlaxcala,Número de médicos,29,21.2473626266013
2017,Tlaxcala,Número de médicos,29,21.6468425053253
2016,Tlaxcala,Número de médicos,29,21.9489278500321
2015,Tlaxcala,Número de médicos,29,21.942658783163
2014,Tlaxcala,Número de médicos,29,21.785756903926
2013,Tlaxcala,Número de médicos,29,21.7291619733275
2012,Tlaxcala,Número de médicos,29,21.9019301025072
2021,Tlaxcala,Número de enfermeros y parteros,29,23.0304289721937
2020,Tlaxcala,Número de enfermeros y parteros,29,23.4925663636014
2019,Tlaxcala,Número de enfermeros y parteros,29,22.8054601153688
2018,Tlaxcala,Número de enfermeros y parteros,29,24.0739147078636
2017,Tlaxcala,Número de enfermeros y parteros,29,24.3357979587974
2016,Tlaxcala,Número de enfermeros y parteros,29,24.0182895052172
2015,Tlaxcala,Número de enfermeros y parteros,29,23.9578009163106
2014,Tlaxcala,Número de enfermeros y parteros,29,24.3058390538936
2013,Tlaxcala,Número de enfermeros y parteros,29,24.2296133327581
2012,Tlaxcala,Número de enfermeros y parteros,29,24.301138932897
2021,Tlaxcala,Número de dentistas,29,1.06051757557083
2020,Tlaxcala,Número de dentistas,29,1.07245521955984
2019,Tlaxcala,Número de dentistas,29,1.12891059394625
2018,Tlaxcala,Número de dentistas,29,1.02379051762255
2017,Tlaxcala,Número de dentistas,29,1.15670150791815
2016,Tlaxcala,Número de dentistas,29,1.17923182556499
2015,Tlaxcala,Número de dentistas,29,1.35886979093479
2014,Tlaxcala,Número de dentistas,29,1.21686209733641
2013,Tlaxcala,Número de dentistas,29,1.26220867345064
2012,Tlaxcala,Número de dentistas,29,1.32566454018146
2021,Tlaxcala,Número de personal farmacéutico,29,0.243632416009516
2020,Tlaxcala,Número de personal farmacéutico,29,0.246374847736721
2019,Tlaxcala,Número de personal farmacéutico,29,0.249240001260861
2018,Tlaxcala,Número de personal farmacéutico,29,0.252238243472223
2017,Tlaxcala,Número de personal farmacéutico,29,0.255375657592318
2016,Tlaxcala,Número de personal farmacéutico,29,0.258670206898126
2015,Tlaxcala,Número de personal farmacéutico,29,0.262508936885131
2014,Tlaxcala,Número de personal farmacéutico,29,0.266924589093147
2013,Tlaxcala,Número de personal farmacéutico,29,0.119829937352909
2012,Tlaxcala,Número de personal farmacéutico,29,0.170791137078593
2021,Veracruz de Ignacio de la Llave,Número de personal sanitario,30,42.4289823948832
2020,Veracruz de Ignacio de la Llave,Número de personal sanitario,30,42.1166056313322
2019,Veracruz de Ignacio de la Llave,Número de personal sanitario,30,40.4867934028451
2018,Veracruz de Ignacio de la Llave,Número de personal sanitario,30,40.4485898600727
2017,Veracruz de Ignacio de la Llave,Número de personal sanitario,30,41.5364933219895
2016,Veracruz de Ignacio de la Llave,Número de personal sanitario,30,41.8584568042778
2015,Veracruz de Ignacio de la Llave,Número de personal sanitario,30,41.2498204155487
2014,Veracruz de Ignacio de la Llave,Número de personal sanitario,30,39.1233781967863
2013,Veracruz de Ignacio de la Llave,Número de personal sanitario,30,37.8591510969558
2012,Veracruz de Ignacio de la Llave,Número de personal sanitario,30,37.6198137973165
2021,Veracruz de Ignacio de la Llave,Número de médicos,30,18.4386763228697
2020,Veracruz de Ignacio de la Llave,Número de médicos,30,18.0307363280578
2019,Veracruz de Ignacio de la Llave,Número de médicos,30,17.6157075611122
2018,Veracruz de Ignacio de la Llave,Número de médicos,30,17.5298959718943
2017,Veracruz de Ignacio de la Llave,Número de médicos,30,17.7773087670949
2016,Veracruz de Ignacio de la Llave,Número de médicos,30,17.6875186599715
2015,Veracruz de Ignacio de la Llave,Número de médicos,30,17.7849277196852
2014,Veracruz de Ignacio de la Llave,Número de médicos,30,16.3687827119547
2013,Veracruz de Ignacio de la Llave,Número de médicos,30,16.0948255229049
2012,Veracruz de Ignacio de la Llave,Número de médicos,30,16.0922570794935
2021,Veracruz de Ignacio de la Llave,Número de enfermeros y parteros,30,22.9319102158953
2020,Veracruz de Ignacio de la Llave,Número de enfermeros y parteros,30,23.0413559376018
2019,Veracruz de Ignacio de la Llave,Número de enfermeros y parteros,30,21.7955062922582
2018,Veracruz de Ignacio de la Llave,Número de enfermeros y parteros,30,21.9559427532999
2017,Veracruz de Ignacio de la Llave,Número de enfermeros y parteros,30,22.639448077354
2016,Veracruz de Ignacio de la Llave,Número de enfermeros y parteros,30,23.0094056476692
2015,Veracruz de Ignacio de la Llave,Número de enfermeros y parteros,30,22.287886494861
2014,Veracruz de Ignacio de la Llave,Número de enfermeros y parteros,30,21.6136145282946
2013,Veracruz de Ignacio de la Llave,Número de enfermeros y parteros,30,20.655750241081
2012,Veracruz de Ignacio de la Llave,Número de enfermeros y parteros,30,20.5008191907675
2021,Veracruz de Ignacio de la Llave,Número de dentistas,30,1.00134261414927
2020,Veracruz de Ignacio de la Llave,Número de dentistas,30,0.98479343108823
2019,Veracruz de Ignacio de la Llave,Número de dentistas,30,1.0425935391951
2018,Veracruz de Ignacio de la Llave,Número de dentistas,30,0.91295366238476
2017,Veracruz de Ignacio de la Llave,Número de dentistas,30,1.08273026133193
2016,Veracruz de Ignacio de la Llave,Número de dentistas,30,1.06654174380657
2015,Veracruz de Ignacio de la Llave,Número de dentistas,30,1.12482963745297
2014,Veracruz de Ignacio de la Llave,Número de dentistas,30,1.09313336803715
2013,Veracruz de Ignacio de la Llave,Número de dentistas,30,1.06885034903364
2012,Veracruz de Ignacio de la Llave,Número de dentistas,30,0.9865225933153
2021,Veracruz de Ignacio de la Llave,Número de personal farmacéutico,30,0.057053241969
2020,Veracruz de Ignacio de la Llave,Número de personal farmacéutico,30,0.059719934584423
2019,Veracruz de Ignacio de la Llave,Número de personal farmacéutico,30,0.0329860102796189
2018,Veracruz de Ignacio de la Llave,Número de personal farmacéutico,30,0.049797472493714
2017,Veracruz de Ignacio de la Llave,Número de personal farmacéutico,30,0.0370062162086988
2016,Veracruz de Ignacio de la Llave,Número de personal farmacéutico,30,0.0949907528305741
2015,Veracruz de Ignacio de la Llave,Número de personal farmacéutico,30,0.0521765635495983
2014,Veracruz de Ignacio de la Llave,Número de personal farmacéutico,30,0.0478475884999425
2013,Veracruz de Ignacio de la Llave,Número de personal farmacéutico,30,0.0397249839362096
2012,Veracruz de Ignacio de la Llave,Número de personal farmacéutico,30,0.0402149337402
2021,Yucatán,Número de personal sanitario,31,66.8011417097537
2020,Yucatán,Número de personal sanitario,31,65.4907401095481
2019,Yucatán,Número de personal sanitario,31,61.8389822845238
2018,Yucatán,Número de personal sanitario,31,61.7959312319879
2017,Yucatán,Número de personal sanitario,31,61.2989774338929
2016,Yucatán,Número de personal sanitario,31,61.6731056369942
2015,Yucatán,Número de personal sanitario,31,59.7801016722081
2014,Yucatán,Número de personal sanitario,31,52.9555882306741
2013,Yucatán,Número de personal sanitario,31,51.5223793848692
2012,Yucatán,Número de personal sanitario,31,51.3572569493936
2021,Yucatán,Número de médicos,31,30.8895624803246
2020,Yucatán,Número de médicos,31,28.0952840469957
2019,Yucatán,Número de médicos,31,27.0159445553135
2018,Yucatán,Número de médicos,31,26.179267071092
2017,Yucatán,Número de médicos,31,26.041869534037
2016,Yucatán,Número de médicos,31,25.7991737028401
2015,Yucatán,Número de médicos,31,24.8120774031592
2014,Yucatán,Número de médicos,31,23.2433381870006
2013,Yucatán,Número de médicos,31,22.6209940782814
2012,Yucatán,Número de médicos,31,22.2817512506239
2021,Yucatán,Número de enfermeros y parteros,31,35.1234684928652
2020,Yucatán,Número de enfermeros y parteros,31,36.6517964249448
2019,Yucatán,Número de enfermeros y parteros,31,33.8471510824732
2018,Yucatán,Número de enfermeros y parteros,31,34.8966324251575
2017,Yucatán,Número de enfermeros y parteros,31,34.2673060664313
2016,Yucatán,Número de enfermeros y parteros,31,34.9276839234782
2015,Yucatán,Número de enfermeros y parteros,31,33.9768564666888
2014,Yucatán,Número de enfermeros y parteros,31,28.7935598388627
2013,Yucatán,Número de enfermeros y parteros,31,28.0662525759983
2012,Yucatán,Número de enfermeros y parteros,31,28.1840397221565
2021,Yucatán,Número de dentistas,31,0.76621877165936
2020,Yucatán,Número de dentistas,31,0.73923309214563
2019,Yucatán,Número de dentistas,31,0.96693355823492
2018,Yucatán,Número de dentistas,31,0.72003173573839
2017,Yucatán,Número de dentistas,31,0.9898018334246
2016,Yucatán,Número de dentistas,31,0.9462480106759
2015,Yucatán,Número de dentistas,31,0.98177284688759
2014,Yucatán,Número de dentistas,31,0.90917009906146
2013,Yucatán,Número de dentistas,31,0.83030537376534
2012,Yucatán,Número de dentistas,31,0.8767714824932
2021,Yucatán,Número de personal farmacéutico,31,0.0218919649046
2020,Yucatán,Número de personal farmacéutico,31,0.0044265454619499
2019,Yucatán,Número de personal farmacéutico,31,0.0089530885021752
2018,Yucatán,Número de personal farmacéutico,31,0.0
2017,Yucatán,Número de personal farmacéutico,31,0.0
2016,Yucatán,Número de personal farmacéutico,31,0.0
2015,Yucatán,Número de personal farmacéutico,31,0.0093949554726085
2014,Yucatán,Número de personal farmacéutico,31,0.0095201057493347
2013,Yucatán,Número de personal farmacéutico,31,0.0048273568242171
2012,Yucatán,Número de personal farmacéutico,31,0.014694494119998
2021,Zacatecas,Número de personal sanitario,32,62.9532794051651
2020,Zacatecas,Número de personal sanitario,32,56.7021877959177
2019,Zacatecas,Número de personal sanitario,32,55.6209291348386
2018,Zacatecas,Número de personal sanitario,32,56.4726483632369
2017,Zacatecas,Número de personal sanitario,32,53.712474436875
2016,Zacatecas,Número de personal sanitario,32,52.9852938902377
2015,Zacatecas,Número de personal sanitario,32,52.5316522871622
2014,Zacatecas,Número de personal sanitario,32,51.5605734197072
2013,Zacatecas,Número de personal sanitario,32,47.5145802229815
2012,Zacatecas,Número de personal sanitario,32,46.0592530003114
2021,Zacatecas,Número de médicos,32,30.0075510560453
2020,Zacatecas,Número de médicos,32,23.8054375051757
2019,Zacatecas,Número de médicos,32,23.5949263655775
2018,Zacatecas,Número de médicos,32,24.1903861937618
2017,Zacatecas,Número de médicos,32,23.1502360121464
2016,Zacatecas,Número de médicos,32,23.1029736960119
2015,Zacatecas,Número de médicos,32,22.7508130418848
2014,Zacatecas,Número de médicos,32,21.7007480100812
2013,Zacatecas,Número de médicos,32,20.7317781521015
2012,Zacatecas,Número de médicos,32,20.4973365736309
2021,Zacatecas,Número de enfermeros y parteros,32,31.8372070985887
2020,Zacatecas,Número de enfermeros y parteros,32,31.9126081806213
2019,Zacatecas,Número de enfermeros y parteros,32,30.8655965545606
2018,Zacatecas,Número de enfermeros y parteros,32,31.2471839784509
2017,Zacatecas,Número de enfermeros y parteros,32,29.3473572345868
2016,Zacatecas,Número de enfermeros y parteros,32,28.688511914887
2015,Zacatecas,Número de enfermeros y parteros,32,28.6258171781125
2014,Zacatecas,Número de enfermeros y parteros,32,28.7050603948413
2013,Zacatecas,Número de enfermeros y parteros,32,25.7232345914314
2012,Zacatecas,Número de enfermeros y parteros,32,24.5283287015683
2021,Zacatecas,Número de dentistas,32,1.06680270884451
2020,Zacatecas,Número de dentistas,32,0.9601386440202
2019,Zacatecas,Número de dentistas,32,1.13623108522761
2018,Zacatecas,Número de dentistas,32,1.01072341005901
2017,Zacatecas,Número de dentistas,32,1.19033813579549
2016,Zacatecas,Número de dentistas,32,1.12576739295158
2015,Zacatecas,Número de dentistas,32,1.12380525453877
2014,Zacatecas,Número de dentistas,32,1.12321405809667
2013,Zacatecas,Número de dentistas,32,1.02765279633262
2012,Zacatecas,Número de dentistas,32,1.00128810870242
2021,Zacatecas,Número de personal farmacéutico,32,0.0417185416867
2020,Zacatecas,Número de personal farmacéutico,32,0.0240034661005049
2019,Zacatecas,Número de personal farmacéutico,32,0.0241751294729278
2018,Zacatecas,Número de personal farmacéutico,32,0.0243547809652774
2017,Zacatecas,Número de personal farmacéutico,32,0.0245430543462988
2016,Zacatecas,Número de personal farmacéutico,32,0.0680408863871836
2015,Zacatecas,Número de personal farmacéutico,32,0.0312168126260769
2014,Zacatecas,Número de personal farmacéutico,32,0.0315509566881087
2013,Zacatecas,Número de personal farmacéutico,32,0.0319146831159199
2012,Zacatecas,Número de personal farmacéutico,32,0.0322996164098
