Year,Series,Sexo,Grupo de edad,Entidad federativa,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila de Zaragoza,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán de Ocampo,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz de Ignacio de la Llave,Yucatán,Zacatecas,GeoCode,Value
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Atlixco,,,,,,,,,,,,"	21019",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Atoyatempan,,,,,,,,,,,,"	21020",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Atzala,,,,,,,,,,,,"	21021",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Atzitzihuacán,,,,,,,,,,,,"	21022",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Atzitzintla,,,,,,,,,,,,"	21023",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Axutla,,,,,,,,,,,,"	21024",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Ayotoxco de Guerrero,,,,,,,,,,,,"	21025",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Calpan,,,,,,,,,,,,"	21026",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Caltepec,,,,,,,,,,,,"	21027",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Camocuautla,,,,,,,,,,,,"	21028",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Caxhuacan,,,,,,,,,,,,"	21029",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Coatepec,,,,,,,,,,,,"	21030",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Coatzingo,,,,,,,,,,,,"	21031",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Cohetzala,,,,,,,,,,,,"	21032",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Cohuecan,,,,,,,,,,,,"	21033",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Coronango,,,,,,,,,,,,"	21034",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Coxcatlán,,,,,,,,,,,,"	21035",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Coyomeapan,,,,,,,,,,,,"	21036",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Coyotepec,,,,,,,,,,,,"	21037",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Cuapiaxtla de Madero,,,,,,,,,,,,"	21038",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Cuautempan,,,,,,,,,,,,"	21039",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Cuautinchán,,,,,,,,,,,,"	21040",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Cuautlancingo,,,,,,,,,,,,"	21041",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Cuayuca de Andrade,,,,,,,,,,,,"	21042",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Cuetzalan del Progreso,,,,,,,,,,,,"	21043",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Cuyoaco,,,,,,,,,,,,"	21044",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chalchicomula de Sesma,,,,,,,,,,,,"	21045",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chapulco,,,,,,,,,,,,"	21046",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chiautla,,,,,,,,,,,,"	21047",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chiautzingo,,,,,,,,,,,,"	21048",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chiconcuautla,,,,,,,,,,,,"	21049",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chichiquila,,,,,,,,,,,,"	21050",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chietla,,,,,,,,,,,,"	21051",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chigmecatitlán,,,,,,,,,,,,"	21052",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chignahuapan,,,,,,,,,,,,"	21053",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chignautla,,,,,,,,,,,,"	21054",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chila,,,,,,,,,,,,"	21055",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chila de la Sal,,,,,,,,,,,,"	21056",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Honey,,,,,,,,,,,,"	21057",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chilchotla,,,,,,,,,,,,"	21058",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Chinantla,,,,,,,,,,,,"	21059",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Domingo Arenas,,,,,,,,,,,,"	21060",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Eloxochitlán,,,,,,,,,,,,"	21061",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Epatlán,,,,,,,,,,,,"	21062",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Esperanza,,,,,,,,,,,,"	21063",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Francisco Z. Mena,,,,,,,,,,,,"	21064",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,General Felipe Ángeles,,,,,,,,,,,,"	21065",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Guadalupe,,,,,,,,,,,,"	21066",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Guadalupe Victoria,,,,,,,,,,,,"	21067",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Hermenegildo Galeana,,,,,,,,,,,,"	21068",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Huaquechula,,,,,,,,,,,,"	21069",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Huatlatlauca,,,,,,,,,,,,"	21070",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Huauchinango,,,,,,,,,,,,"	21071",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Huehuetla,,,,,,,,,,,,"	21072",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Huehuetlán el Chico,,,,,,,,,,,,"	21073",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Huejotzingo,,,,,,,,,,,,"	21074",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Hueyapan,,,,,,,,,,,,"	21075",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Hueytamalco,,,,,,,,,,,,"	21076",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Hueytlalpan,,,,,,,,,,,,"	21077",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Huitzilan de Serdán,,,,,,,,,,,,"	21078",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Huitziltepec,,,,,,,,,,,,"	21079",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Atlequizayan,,,,,,,,,,,,"	21080",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Ixcamilpa de Guerrero,,,,,,,,,,,,"	21081",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Ixcaquixtla,,,,,,,,,,,,"	21082",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Ixtacamaxtitlán,,,,,,,,,,,,"	21083",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Ixtepec,,,,,,,,,,,,"	21084",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Izúcar de Matamoros,,,,,,,,,,,,"	21085",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Jalpan,,,,,,,,,,,,"	21086",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Jolalpan,,,,,,,,,,,,"	21087",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Jonotla,,,,,,,,,,,,"	21088",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Jopala,,,,,,,,,,,,"	21089",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Juan C. Bonilla,,,,,,,,,,,,"	21090",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Juan Galindo,,,,,,,,,,,,"	21091",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Juan N. Méndez,,,,,,,,,,,,"	21092",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Lafragua,,,,,,,,,,,,"	21093",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Libres,,,,,,,,,,,,"	21094",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,La Magdalena Tlatlauquitepec,,,,,,,,,,,,"	21095",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Mazapiltepec de Juárez,,,,,,,,,,,,"	21096",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Mixtla,,,,,,,,,,,,"	21097",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Molcaxac,,,,,,,,,,,,"	21098",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Cañada Morelos,,,,,,,,,,,,"	21099",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Naupan,,,,,,,,,,,,"	21100",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Nauzontla,,,,,,,,,,,,"	21101",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Nealtican,,,,,,,,,,,,"	21102",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Nicolás Bravo,,,,,,,,,,,,"	21103",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Nopalucan,,,,,,,,,,,,"	21104",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Ocotepec,,,,,,,,,,,,"	21105",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Ocoyucan,,,,,,,,,,,,"	21106",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Olintla,,,,,,,,,,,,"	21107",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Oriental,,,,,,,,,,,,"	21108",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Pahuatlán,,,,,,,,,,,,"	21109",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Palmar de Bravo,,,,,,,,,,,,"	21110",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Pantepec,,,,,,,,,,,,"	21111",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Petlalcingo,,,,,,,,,,,,"	21112",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Piaxtla,,,,,,,,,,,,"	21113",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Puebla,,,,,,,,,,,,"	21114",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Quecholac,,,,,,,,,,,,"	21115",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Quimixtlán,,,,,,,,,,,,"	21116",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Rafael Lara Grajales,,,,,,,,,,,,"	21117",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Los Reyes de Juárez,,,,,,,,,,,,"	21118",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Andrés Cholula,,,,,,,,,,,,"	21119",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Antonio Cañada,,,,,,,,,,,,"	21120",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Diego la Mesa Tochimiltzingo,,,,,,,,,,,,"	21121",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Felipe Teotlalcingo,,,,,,,,,,,,"	21122",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Felipe Tepatlán,,,,,,,,,,,,"	21123",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Gabriel Chilac,,,,,,,,,,,,"	21124",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Gregorio Atzompa,,,,,,,,,,,,"	21125",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Jerónimo Tecuanipan,,,,,,,,,,,,"	21126",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Jerónimo Xayacatlán,,,,,,,,,,,,"	21127",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San José Chiapa,,,,,,,,,,,,"	21128",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San José Miahuatlán,,,,,,,,,,,,"	21129",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Juan Atenco,,,,,,,,,,,,"	21130",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Juan Atzompa,,,,,,,,,,,,"	21131",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Martín Texmelucan,,,,,,,,,,,,"	21132",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Martín Totoltepec,,,,,,,,,,,,"	21133",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Matías Tlalancaleca,,,,,,,,,,,,"	21134",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Miguel Ixitlán,,,,,,,,,,,,"	21135",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Miguel Xoxtla,,,,,,,,,,,,"	21136",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Nicolás Buenos Aires,,,,,,,,,,,,"	21137",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Nicolás de los Ranchos,,,,,,,,,,,,"	21138",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Pablo Anicano,,,,,,,,,,,,"	21139",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Pedro Cholula,,,,,,,,,,,,"	21140",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Pedro Yeloixtlahuaca,,,,,,,,,,,,"	21141",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Salvador el Seco,,,,,,,,,,,,"	21142",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Salvador el Verde,,,,,,,,,,,,"	21143",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Salvador Huixcolotla,,,,,,,,,,,,"	21144",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,San Sebastián Tlacotepec,,,,,,,,,,,,"	21145",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Santa Catarina Tlaltempan,,,,,,,,,,,,"	21146",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Santa Inés Ahuatempan,,,,,,,,,,,,"	21147",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Santa Isabel Cholula,,,,,,,,,,,,"	21148",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Santiago Miahuatlán,,,,,,,,,,,,"	21149",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Huehuetlán el Grande,,,,,,,,,,,,"	21150",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Santo Tomás Hueyotlipan,,,,,,,,,,,,"	21151",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Soltepec,,,,,,,,,,,,"	21152",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tecali de Herrera,,,,,,,,,,,,"	21153",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tecamachalco,,,,,,,,,,,,"	21154",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tecomatlán,,,,,,,,,,,,"	21155",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tehuacán,,,,,,,,,,,,"	21156",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tehuitzingo,,,,,,,,,,,,"	21157",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tenampulco,,,,,,,,,,,,"	21158",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Teopantlán,,,,,,,,,,,,"	21159",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Teotlalco,,,,,,,,,,,,"	21160",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tepanco de López,,,,,,,,,,,,"	21161",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tepango de Rodríguez,,,,,,,,,,,,"	21162",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tepatlaxco de Hidalgo,,,,,,,,,,,,"	21163",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tepeaca,,,,,,,,,,,,"	21164",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tepemaxalco,,,,,,,,,,,,"	21165",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tepeojuma,,,,,,,,,,,,"	21166",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tepetzintla,,,,,,,,,,,,"	21167",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tepexco,,,,,,,,,,,,"	21168",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tepexi de Rodríguez,,,,,,,,,,,,"	21169",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tepeyahualco,,,,,,,,,,,,"	21170",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tepeyahualco de Cuauhtémoc,,,,,,,,,,,,"	21171",NA
2018,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,Tetela de Ocampo,,,,,,,,,,,,"	21172",NA
