Year,Series,Entidad federativa,Municipios,Sexo,Poblaciones,GeoCode,Value
2020,Censo de Población y Vivienda,Tlaxcala,Tepetitla de Lardizábal,Mujeres,Residentes en otra entidad 5 años atrás,"	29019",99.68847352
2020,Censo de Población y Vivienda,Tlaxcala,Tepetitla de Lardizábal,,,"	29019",99.2481203
2020,Censo de Población y Vivienda,Tlaxcala,Tepetitla de Lardizábal,,,"	29019",99.40758294
2020,Censo de Población y Vivienda,Tlaxcala,Tepetitla de Lardizábal,,,"	29019",97.89473684
2020,Censo de Población y Vivienda,Tlaxcala,Tepetitla de Lardizábal,,Hablantes de lengua indigena,"	29019",99.63269054
2010,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,Total,Discapacidad,"	29020",98.80600544
2010,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,Hombres,Afromexicana o afrodescendiente,"	29020",98.72596154
2010,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,Mujeres,Residentes en otra entidad 5 años atrás,"	29020",98.88346127
2010,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,,,"	29020",100
2010,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,,,"	29020",96.62921348
2010,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,,,"	29020",0
2010,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,,Hablantes de lengua indigena,"	29020",98.63636364
2020,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,Total,Discapacidad,"	29020",99.75599406
2020,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,Hombres,Afromexicana o afrodescendiente,"	29020",99.75977288
2020,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,Mujeres,Residentes en otra entidad 5 años atrás,"	29020",99.75242418
2020,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,,,"	29020",100
2020,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,,,"	29020",99.65034965
2020,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,,,"	29020",99.15254237
2020,Censo de Población y Vivienda,Tlaxcala,Sanctórum de Lázaro Cárdenas,,Hablantes de lengua indigena,"	29020",100
2010,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,Total,Discapacidad,"	29021",99.20841138
2010,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,Hombres,Afromexicana o afrodescendiente,"	29021",98.99764881
2010,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,Mujeres,Residentes en otra entidad 5 años atrás,"	29021",99.4095418
2010,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,,,"	29021",93.18
2010,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,,,"	29021",97.79310345
2010,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,,,"	29021",0
2010,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,,Hablantes de lengua indigena,"	29021",99.17525773
2020,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,Total,Discapacidad,"	29021",99.43227465
2020,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,Hombres,Afromexicana o afrodescendiente,"	29021",99.28208527
2020,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,Mujeres,Residentes en otra entidad 5 años atrás,"	29021",99.57367162
2020,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,,,"	29021",100
2020,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,,,"	29021",98.7839102
2020,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,,,"	29021",100
2020,Censo de Población y Vivienda,Tlaxcala,Nanacamilpa de Mariano Arista,,Hablantes de lengua indigena,"	29021",99.8552822
2010,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,Total,Discapacidad,"	29022",99.38129751
2010,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,Hombres,Afromexicana o afrodescendiente,"	29022",99.39694927
2010,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,Mujeres,Residentes en otra entidad 5 años atrás,"	29022",99.36575053
2010,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,,,"	29022",98.45
2010,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,,,"	29022",98.05194805
2010,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,,,"	29022",0
2010,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,,Hablantes de lengua indigena,"	29022",97.6744186
2020,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,Total,Discapacidad,"	29022",99.48485795
2020,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,Hombres,Afromexicana o afrodescendiente,"	29022",99.40100883
2020,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,Mujeres,Residentes en otra entidad 5 años atrás,"	29022",99.56709957
2020,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,,,"	29022",100
2020,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,,,"	29022",100
2020,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,,,"	29022",100
2020,Censo de Población y Vivienda,Tlaxcala,Acuamanala de Miguel Hidalgo,,Hablantes de lengua indigena,"	29022",97.24137931
2010,Censo de Población y Vivienda,Tlaxcala,Natívitas,Total,Discapacidad,"	29023",98.58192162
2010,Censo de Población y Vivienda,Tlaxcala,Natívitas,Hombres,Afromexicana o afrodescendiente,"	29023",98.61012748
2010,Censo de Población y Vivienda,Tlaxcala,Natívitas,Mujeres,Residentes en otra entidad 5 años atrás,"	29023",98.55592723
2010,Censo de Población y Vivienda,Tlaxcala,Natívitas,,,"	29023",97.53
2010,Censo de Población y Vivienda,Tlaxcala,Natívitas,,,"	29023",98.14569536
2010,Censo de Población y Vivienda,Tlaxcala,Natívitas,,,"	29023",0
2010,Censo de Población y Vivienda,Tlaxcala,Natívitas,,Hablantes de lengua indigena,"	29023",96.72131148
2020,Censo de Población y Vivienda,Tlaxcala,Natívitas,Total,Discapacidad,"	29023",99.394839
2020,Censo de Población y Vivienda,Tlaxcala,Natívitas,Hombres,Afromexicana o afrodescendiente,"	29023",99.32320768
2020,Censo de Población y Vivienda,Tlaxcala,Natívitas,Mujeres,Residentes en otra entidad 5 años atrás,"	29023",99.46192968
2020,Censo de Población y Vivienda,Tlaxcala,Natívitas,,,"	29023",97.2972973
2020,Censo de Población y Vivienda,Tlaxcala,Natívitas,,,"	29023",99.18478261
2020,Censo de Población y Vivienda,Tlaxcala,Natívitas,,,"	29023",99.57081545
2020,Censo de Población y Vivienda,Tlaxcala,Natívitas,,Hablantes de lengua indigena,"	29023",98.93190921
2010,Censo de Población y Vivienda,Tlaxcala,Panotla,Total,Discapacidad,"	29024",98.98743296
2010,Censo de Población y Vivienda,Tlaxcala,Panotla,Hombres,Afromexicana o afrodescendiente,"	29024",98.89751942
2010,Censo de Población y Vivienda,Tlaxcala,Panotla,Mujeres,Residentes en otra entidad 5 años atrás,"	29024",99.07016061
2010,Censo de Población y Vivienda,Tlaxcala,Panotla,,,"	29024",93.54
2010,Censo de Población y Vivienda,Tlaxcala,Panotla,,,"	29024",98.32810867
2010,Censo de Población y Vivienda,Tlaxcala,Panotla,,,"	29024",0
2010,Censo de Población y Vivienda,Tlaxcala,Panotla,,Hablantes de lengua indigena,"	29024",98.04421769
2020,Censo de Población y Vivienda,Tlaxcala,Panotla,Total,Discapacidad,"	29024",99.48105495
2020,Censo de Población y Vivienda,Tlaxcala,Panotla,Hombres,Afromexicana o afrodescendiente,"	29024",99.45554893
2020,Censo de Población y Vivienda,Tlaxcala,Panotla,Mujeres,Residentes en otra entidad 5 años atrás,"	29024",99.50427815
2020,Censo de Población y Vivienda,Tlaxcala,Panotla,,,"	29024",94.52054795
2020,Censo de Población y Vivienda,Tlaxcala,Panotla,,,"	29024",98.86255924
2020,Censo de Población y Vivienda,Tlaxcala,Panotla,,,"	29024",98.85714286
2020,Censo de Población y Vivienda,Tlaxcala,Panotla,,Hablantes de lengua indigena,"	29024",98.8556338
2010,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,Total,Discapacidad,"	29025",98.19643037
2010,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,Hombres,Afromexicana o afrodescendiente,"	29025",98.13078636
2010,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,Mujeres,Residentes en otra entidad 5 años atrás,"	29025",98.26012793
2010,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,,,"	29025",94.97
2010,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,,,"	29025",97.2972973
2010,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,,,"	29025",0
2010,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,,Hablantes de lengua indigena,"	29025",97.710718
2020,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,Total,Discapacidad,"	29025",99.15765744
2020,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,Hombres,Afromexicana o afrodescendiente,"	29025",99.08635426
2020,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,Mujeres,Residentes en otra entidad 5 años atrás,"	29025",99.22712481
2020,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,,,"	29025",98.38480293
2020,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,,,"	29025",99.58932238
2020,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,,,"	29025",99.13686806
2020,Censo de Población y Vivienda,Tlaxcala,San Pablo del Monte,,Hablantes de lengua indigena,"	29025",98.72514023
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,Total,Discapacidad,"	29026",98.93415179
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,Hombres,Afromexicana o afrodescendiente,"	29026",98.955495
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,Mujeres,Residentes en otra entidad 5 años atrás,"	29026",98.91352063
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,,,"	29026",97.3
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,,,"	29026",98.14585909
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,,,"	29026",0
2010,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,,Hablantes de lengua indigena,"	29026",97.5483871
2020,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,Total,Discapacidad,"	29026",99.36480259
2020,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,Hombres,Afromexicana o afrodescendiente,"	29026",99.28367999
2020,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,Mujeres,Residentes en otra entidad 5 años atrás,"	29026",99.44
2020,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,,,"	29026",98.67452135
2020,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,,,"	29026",98.74791319
2020,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,,,"	29026",98.50746269
2020,Censo de Población y Vivienda,Tlaxcala,Santa Cruz Tlaxcala,,Hablantes de lengua indigena,"	29026",99.28212491
2010,Censo de Población y Vivienda,Tlaxcala,Tenancingo,Total,Discapacidad,"	29027",99.08718649
2010,Censo de Población y Vivienda,Tlaxcala,Tenancingo,Hombres,Afromexicana o afrodescendiente,"	29027",99.05478733
2010,Censo de Población y Vivienda,Tlaxcala,Tenancingo,Mujeres,Residentes en otra entidad 5 años atrás,"	29027",99.11798968
2010,Censo de Población y Vivienda,Tlaxcala,Tenancingo,,,"	29027",99.58
2010,Censo de Población y Vivienda,Tlaxcala,Tenancingo,,,"	29027",98.57142857
2010,Censo de Población y Vivienda,Tlaxcala,Tenancingo,,,"	29027",0
2010,Censo de Población y Vivienda,Tlaxcala,Tenancingo,,Hablantes de lengua indigena,"	29027",99.31034483
2020,Censo de Población y Vivienda,Tlaxcala,Tenancingo,Total,Discapacidad,"	29027",98.37027883
2020,Censo de Población y Vivienda,Tlaxcala,Tenancingo,Hombres,Afromexicana o afrodescendiente,"	29027",98.38043823
2020,Censo de Población y Vivienda,Tlaxcala,Tenancingo,Mujeres,Residentes en otra entidad 5 años atrás,"	29027",98.36065574
2020,Censo de Población y Vivienda,Tlaxcala,Tenancingo,,,"	29027",99.19354839
2020,Censo de Población y Vivienda,Tlaxcala,Tenancingo,,,"	29027",99.48051948
2020,Censo de Población y Vivienda,Tlaxcala,Tenancingo,,,"	29027",100
2020,Censo de Población y Vivienda,Tlaxcala,Tenancingo,,Hablantes de lengua indigena,"	29027",100
2010,Censo de Población y Vivienda,Tlaxcala,Teolocholco,Total,Discapacidad,"	29028",98.09338701
2010,Censo de Población y Vivienda,Tlaxcala,Teolocholco,Hombres,Afromexicana o afrodescendiente,"	29028",98.0082748
2010,Censo de Población y Vivienda,Tlaxcala,Teolocholco,Mujeres,Residentes en otra entidad 5 años atrás,"	29028",98.17225392
2010,Censo de Población y Vivienda,Tlaxcala,Teolocholco,,,"	29028",92.89
2010,Censo de Población y Vivienda,Tlaxcala,Teolocholco,,,"	29028",97.85714286
2010,Censo de Población y Vivienda,Tlaxcala,Teolocholco,,,"	29028",0
2010,Censo de Población y Vivienda,Tlaxcala,Teolocholco,,Hablantes de lengua indigena,"	29028",94.90616622
2020,Censo de Población y Vivienda,Tlaxcala,Teolocholco,Total,Discapacidad,"	29028",99.34461392
2020,Censo de Población y Vivienda,Tlaxcala,Teolocholco,Hombres,Afromexicana o afrodescendiente,"	29028",99.26226186
2020,Censo de Población y Vivienda,Tlaxcala,Teolocholco,Mujeres,Residentes en otra entidad 5 años atrás,"	29028",99.42372089
2020,Censo de Población y Vivienda,Tlaxcala,Teolocholco,,,"	29028",98.66429207
2020,Censo de Población y Vivienda,Tlaxcala,Teolocholco,,,"	29028",99.38042131
2020,Censo de Población y Vivienda,Tlaxcala,Teolocholco,,,"	29028",98.62068966
2020,Censo de Población y Vivienda,Tlaxcala,Teolocholco,,Hablantes de lengua indigena,"	29028",99.81167608
2010,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,Total,Discapacidad,"	29029",98.84323524
2010,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,Hombres,Afromexicana o afrodescendiente,"	29029",98.8458529
2010,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,Mujeres,Residentes en otra entidad 5 años atrás,"	29029",98.84088514
2010,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,,,"	29029",97.89
2010,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,,,"	29029",98.85386819
2010,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,,,"	29029",0
2010,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,,Hablantes de lengua indigena,"	29029",99.01477833
2020,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,Total,Discapacidad,"	29029",99.4508801
2020,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,Hombres,Afromexicana o afrodescendiente,"	29029",99.38514898
2020,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,Mujeres,Residentes en otra entidad 5 años atrás,"	29029",99.51086175
2020,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,,,"	29029",99.32432432
2020,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,,,"	29029",100
2020,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,,,"	29029",100
2020,Censo de Población y Vivienda,Tlaxcala,Tepeyanco,,Hablantes de lengua indigena,"	29029",99.49748744
2010,Censo de Población y Vivienda,Tlaxcala,Terrenate,Total,Discapacidad,"	29030",96.9800363
2010,Censo de Población y Vivienda,Tlaxcala,Terrenate,Hombres,Afromexicana o afrodescendiente,"	29030",97.01667154
2010,Censo de Población y Vivienda,Tlaxcala,Terrenate,Mujeres,Residentes en otra entidad 5 años atrás,"	29030",96.94392389
2010,Censo de Población y Vivienda,Tlaxcala,Terrenate,,,"	29030",94.74
2010,Censo de Población y Vivienda,Tlaxcala,Terrenate,,,"	29030",95.81818182
2010,Censo de Población y Vivienda,Tlaxcala,Terrenate,,,"	29030",0
2010,Censo de Población y Vivienda,Tlaxcala,Terrenate,,Hablantes de lengua indigena,"	29030",94.87179487
2020,Censo de Población y Vivienda,Tlaxcala,Terrenate,Total,Discapacidad,"	29030",98.92891918
2020,Censo de Población y Vivienda,Tlaxcala,Terrenate,Hombres,Afromexicana o afrodescendiente,"	29030",98.80967953
2020,Censo de Población y Vivienda,Tlaxcala,Terrenate,Mujeres,Residentes en otra entidad 5 años atrás,"	29030",99.04639175
2020,Censo de Población y Vivienda,Tlaxcala,Terrenate,,,"	29030",100
2020,Censo de Población y Vivienda,Tlaxcala,Terrenate,,,"	29030",98.29192547
2020,Censo de Población y Vivienda,Tlaxcala,Terrenate,,,"	29030",98.42519685
2020,Censo de Población y Vivienda,Tlaxcala,Terrenate,,Hablantes de lengua indigena,"	29030",99.35483871
2010,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,Total,Discapacidad,"	29031",98.45174309
2010,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,Hombres,Afromexicana o afrodescendiente,"	29031",98.37328767
2010,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,Mujeres,Residentes en otra entidad 5 años atrás,"	29031",98.52641586
2010,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,,,"	29031",96.03
2010,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,,,"	29031",97.74812344
2010,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,,,"	29031",0
2010,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,,Hablantes de lengua indigena,"	29031",98.58208955
2020,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,Total,Discapacidad,"	29031",99.31893641
2020,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,Hombres,Afromexicana o afrodescendiente,"	29031",99.24554582
2020,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,Mujeres,Residentes en otra entidad 5 años atrás,"	29031",99.38916037
2020,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,,,"	29031",99.44444444
2020,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,,,"	29031",99.15748542
2020,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,,,"	29031",100
2020,Censo de Población y Vivienda,Tlaxcala,Tetla de la Solidaridad,,Hablantes de lengua indigena,"	29031",99.37759336
2010,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,Total,Discapacidad,"	29032",98.14694934
2010,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,Hombres,Afromexicana o afrodescendiente,"	29032",98.13602015
2010,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,Mujeres,Residentes en otra entidad 5 años atrás,"	29032",98.15711385
2010,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,,,"	29032",100
2010,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,,,"	29032",97.6119403
2010,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,,,"	29032",0
2010,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,,Hablantes de lengua indigena,"	29032",97.8021978
2020,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,Total,Discapacidad,"	29032",99.56483257
2020,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,Hombres,Afromexicana o afrodescendiente,"	29032",99.47852761
2020,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,Mujeres,Residentes en otra entidad 5 años atrás,"	29032",99.64478545
2020,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,,,"	29032",100
2020,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,,,"	29032",100
2020,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,,,"	29032",100
2020,Censo de Población y Vivienda,Tlaxcala,Tetlatlahuca,,Hablantes de lengua indigena,"	29032",100
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,Total,Discapacidad,"	29033",99.45443638
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,Hombres,Afromexicana o afrodescendiente,"	29033",99.48169122
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,Mujeres,Residentes en otra entidad 5 años atrás,"	29033",99.43010177
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,,,"	29033",98.09
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,,,"	29033",98.93213917
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,,,"	29033",0
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,,Hablantes de lengua indigena,"	29033",99.37943262
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,Total,Discapacidad,"	29033",99.72513919
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,Hombres,Afromexicana o afrodescendiente,"	29033",99.7205393
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,Mujeres,Residentes en otra entidad 5 años atrás,"	29033",99.72925048
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,,,"	29033",98.99635036
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,,,"	29033",99.76532708
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,,,"	29033",99.83961508
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxcala,,Hablantes de lengua indigena,"	29033",99.66762686
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxco,Total,Discapacidad,"	29034",98.66248432
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxco,Hombres,Afromexicana o afrodescendiente,"	29034",98.55697633
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxco,Mujeres,Residentes en otra entidad 5 años atrás,"	29034",98.76331158
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxco,,,"	29034",98.91
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxco,,,"	29034",97.79792746
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxco,,,"	29034",0
2010,Censo de Población y Vivienda,Tlaxcala,Tlaxco,,Hablantes de lengua indigena,"	29034",97.77468707
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxco,Total,Discapacidad,"	29034",99.47476442
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxco,Hombres,Afromexicana o afrodescendiente,"	29034",99.37829007
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxco,Mujeres,Residentes en otra entidad 5 años atrás,"	29034",99.56609529
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxco,,,"	29034",99.17355372
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxco,,,"	29034",99.32489451
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxco,,,"	29034",99.32885906
2020,Censo de Población y Vivienda,Tlaxcala,Tlaxco,,Hablantes de lengua indigena,"	29034",99.14529915
2010,Censo de Población y Vivienda,Tlaxcala,Tocatlán,Total,Discapacidad,"	29035",98.17302526
2010,Censo de Población y Vivienda,Tlaxcala,Tocatlán,Hombres,Afromexicana o afrodescendiente,"	29035",98.32909553
2010,Censo de Población y Vivienda,Tlaxcala,Tocatlán,Mujeres,Residentes en otra entidad 5 años atrás,"	29035",98.02120141
2010,Censo de Población y Vivienda,Tlaxcala,Tocatlán,,,"	29035",100
2010,Censo de Población y Vivienda,Tlaxcala,Tocatlán,,,"	29035",98.91696751
2010,Censo de Población y Vivienda,Tlaxcala,Tocatlán,,,"	29035",0
2010,Censo de Población y Vivienda,Tlaxcala,Tocatlán,,Hablantes de lengua indigena,"	29035",98.0952381
2020,Censo de Población y Vivienda,Tlaxcala,Tocatlán,Total,Discapacidad,"	29035",99.18970448
2020,Censo de Población y Vivienda,Tlaxcala,Tocatlán,Hombres,Afromexicana o afrodescendiente,"	29035",99.19846105
2020,Censo de Población y Vivienda,Tlaxcala,Tocatlán,Mujeres,Residentes en otra entidad 5 años atrás,"	29035",99.18110236
2020,Censo de Población y Vivienda,Tlaxcala,Tocatlán,,,"	29035",100
2020,Censo de Población y Vivienda,Tlaxcala,Tocatlán,,,"	29035",100
2020,Censo de Población y Vivienda,Tlaxcala,Tocatlán,,,"	29035",100
2020,Censo de Población y Vivienda,Tlaxcala,Tocatlán,,Hablantes de lengua indigena,"	29035",100
2010,Censo de Población y Vivienda,Tlaxcala,Totolac,Total,Discapacidad,"	29036",99.39092725
2010,Censo de Población y Vivienda,Tlaxcala,Totolac,Hombres,Afromexicana o afrodescendiente,"	29036",99.41860465
2010,Censo de Población y Vivienda,Tlaxcala,Totolac,Mujeres,Residentes en otra entidad 5 años atrás,"	29036",99.36561246
2010,Censo de Población y Vivienda,Tlaxcala,Totolac,,,"	29036",97.15
2010,Censo de Población y Vivienda,Tlaxcala,Totolac,,,"	29036",99.35483871
2010,Censo de Población y Vivienda,Tlaxcala,Totolac,,,"	29036",0
2010,Censo de Población y Vivienda,Tlaxcala,Totolac,,Hablantes de lengua indigena,"	29036",97.31663685
2020,Censo de Población y Vivienda,Tlaxcala,Totolac,Total,Discapacidad,"	29036",99.24908913
2020,Censo de Población y Vivienda,Tlaxcala,Totolac,Hombres,Afromexicana o afrodescendiente,"	29036",99.19746174
2020,Censo de Población y Vivienda,Tlaxcala,Totolac,Mujeres,Residentes en otra entidad 5 años atrás,"	29036",99.29601357
2020,Censo de Población y Vivienda,Tlaxcala,Totolac,,,"	29036",97.63513514
2020,Censo de Población y Vivienda,Tlaxcala,Totolac,,,"	29036",100
2020,Censo de Población y Vivienda,Tlaxcala,Totolac,,,"	29036",99.25149701
2020,Censo de Población y Vivienda,Tlaxcala,Totolac,,Hablantes de lengua indigena,"	29036",99.86504723
2010,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,Total,Discapacidad,"	29037",97.58713137
2010,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,Hombres,Afromexicana o afrodescendiente,"	29037",97.37913486
2010,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,Mujeres,Residentes en otra entidad 5 años atrás,"	29037",97.77829747
2010,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,,,"	29037",90
2010,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,,,"	29037",98.03921569
2010,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,,,"	29037",0
2010,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,,Hablantes de lengua indigena,"	29037",95.15151515
2020,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,Total,Discapacidad,"	29037",99.04358222
2020,Censo de Población y Vivienda,Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,Hombres,Afromexicana o afrodescendiente,"	29037",99.03087672
